id,n,developer,publisher,release_year,price,rating,review_count,owners,genre_list,tag_list,cat_list
357290,Red Lake,Talentplace,KishMish Games,2015,0.79,42.2,772,350000,"['Action', 'Adventure', 'Indie']","['Indie', 'Action', 'Adventure']",['Single-player']
357300,Snakebird,Noumenon Games,Noumenon Games,2015,4.99,92.9,662,75000,['Indie'],"['Puzzle', 'Difficult', 'Indie']",['Single-player']
357310,Oriental Empires,Shining Pixel Studios,Iceberg Interactive,2017,22.99,78.3,1569,75000,"['Indie', 'Simulation', 'Strategy']","['Strategy', 'Simulation', 'Historical']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op']"
357330,Space Beast Terror Fright,nornware AB,nornware AB,2015,10.99,93.6,719,35000,"['Action', 'Indie', 'Early Access']","['Early Access', 'Action', 'Indie']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op']"
357340,Cobalt,Oxeye Game Studio,Mojang,2016,11.39,90.5,609,35000,"['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie']","['Single-player', 'Multi-player', 'Co-op']"
357500,Rumble Fighter: Unleashed,NIMONIX,RedFox Games,2016,0.0,46.9,209,75000,"['Action', 'Free to Play']","['Free to Play', 'Action', 'Fighting']","['Single-player', 'Multi-player', 'Online Multi-Player']"
357600,Unium,Kittehface Software,Kittehface Software,2015,1.59,95.7,276,10000,"['Casual', 'Indie', 'Strategy']","['Casual', 'Indie', 'Strategy']",['Single-player']
357650,Project Explore,Sebastian Nigro,Sebastian Nigro,2017,3.99,73.3,240,10000,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Survival', 'Adventure', 'Indie']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']"
357670,Home Improvisation: Furniture Sandbox,The Stork Burnt Down,The Stork Burnt Down,2016,6.99,71.2,191,35000,"['Casual', 'Indie', 'Simulation']","['Simulation', 'Indie', 'Casual']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer']"
357720,Inside My Radio,Seaven Studio,Iceberg Interactive,2015,10.99,90.3,391,35000,"['Action', 'Casual', 'Indie']","['Indie', 'Casual', 'Action']",['Single-player']
357770,The District,DistrictTeam,DistrictTeam,2018,0.79,21.9,1387,350000,"['Action', 'Adventure', 'Indie']","['Survival', 'Indie', 'Adventure']",['Single-player']
357780,Defend Your Life: TD,Alda Games,Alda Games,2015,3.99,80.6,922,350000,"['Action', 'Casual', 'Indie', 'Strategy']","['Tower Defense', 'Casual', 'Strategy']",['Single-player']
357900,Make it indie!,Sometimes You,Sometimes You,2015,0.79,45.4,1197,350000,"['Adventure', 'Indie', 'Simulation']","['Indie', 'Simulation', 'Adventure']",['Single-player']
358070,Earthtongue,Eric Hornby,Erichermit,2015,3.99,90.1,121,35000,"['Indie', 'Simulation']","['Simulation', 'Indie', 'Relaxing']",['Single-player']
358080,No Turning Back: The Pixel Art Action-Adventure Roguelike,ColloseusX;cpmilan,Phat Phrog Studios,2016,1.99,55.2,210,75000,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Early Access', 'Action', 'Indie']",['Single-player']
358090,D4: Dark Dreams Don’t Die -Season One-,Access Games,AGM PLAYISM,2015,10.99,81.1,1617,75000,"['Adventure', 'Casual', 'Indie']","['Adventure', 'Story Rich', 'Great Soundtrack']",['Single-player']
358130,Curious Expedition,Maschinen-Mensch,Maschinen-Mensch,2016,10.99,89.2,1924,150000,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Adventure', 'Pixel Graphics', 'Rogue-like']",['Single-player']
358270,Death Rally (Classic),Remedy,3D Realms (Apogee Software),2014,3.99,88.1,134,75000,['Racing'],"['Racing', 'Classic', 'Retro']",['Single-player']
358460,Talisman: The Horus Heresy,Nomad Games,Nomad Games,2016,5.19,71.7,237,35000,['Strategy'],"['Strategy', 'Warhammer 40K', 'Games Workshop']","['Single-player', 'Multi-player', 'Co-op']"
358650,Gryphon Knight Epic,Cyber Rhino Studios,Cyber Rhino Studios,2015,4.99,83.8,210,35000,"['Action', 'Indie']","['Indie', ""Shoot 'Em Up"", 'Action']",['Single-player']
358750,Sunrider: Liberation Day - Captain's Edition,Love in Space,Sekai Project,2016,18.99,85.2,641,150000,"['Sexual Content', 'Nudity', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Visual Novel', 'Strategy', 'Anime']",['Single-player']
358770,The Reject Demon: Toko Chapter 0 — Prelude,Lupiesoft,Lupiesoft,2015,3.99,89.0,164,35000,"['Casual', 'Indie']","['Visual Novel', 'Indie', 'Casual']",['Single-player']
358810,Luckslinger,Duckbridge,Duckbridge,2015,6.99,85.2,108,10000,"['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure']",['Single-player']
358830,Good Robot,Pyrodactyl,Pyrodactyl,2016,6.19,84.8,217,35000,"['Action', 'Indie', 'RPG']","['Indie', 'Action', 'RPG']",['Single-player']
358960,Canabalt,Finji;Kittehface Software,Finji,2015,1.99,85.8,204,35000,"['Action', 'Indie']","['Indie', 'Action', 'Platformer']","['Single-player', 'Multi-player']"
359040,The Music Machine,David Szymanski,David Szymanski,2015,3.99,89.2,277,35000,"['Adventure', 'Indie']","['Adventure', 'Horror', 'Indie']",['Single-player']
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,marbenx,2015,0.79,95.1,8681,350000,"['Action', 'Indie', 'Simulation']","['Nudity', 'Story Rich', 'Pixel Graphics']",['Single-player']
359100,Q.U.B.E. 2,Toxic Games,Trapped Nerve Games,2018,19.99,82.5,663,75000,"['Action', 'Adventure', 'Indie']","['Adventure', 'Action', 'Indie']","['Single-player', 'VR Support']"
359140,Kick Ass Commandos,Anarchy Enterprises,Anarchy Enterprises,2016,6.99,95.8,377,35000,"['Action', 'Adventure', 'Indie', 'Strategy']","['Action', 'Indie', 'Adventure']",['Single-player']
359190,Rituals,Tymon Zgainski,Mudvark,2015,3.99,63.9,216,75000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click']",['Single-player']
359220,MX vs. ATV Unleashed,Rainbow Studios,THQ Nordic,2015,8.99,67.3,269,35000,"['Racing', 'Simulation']","['Racing', 'Motocross', 'Simulation']","['Single-player', 'Multi-player']"
359230,Lethis - Path of Progress,Triskell Interactive,Triskell Interactive,2015,14.99,69.5,821,35000,"['Indie', 'Simulation', 'Strategy']","['City Builder', 'Strategy', 'Simulation']",['Single-player']
359310,Evoland 2,Shiro Games,Shiro Games,2015,14.99,87.1,3315,350000,"['Action', 'Adventure', 'Indie', 'RPG']","['RPG', 'Adventure', 'Indie']",['Single-player']
359320,Elite Dangerous,Frontier Developments,Frontier Developments,2015,19.99,70.4,37149,1500000,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","['Space Sim', 'Space', 'Open World']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'VR Support']"
359350,Defunct,Freshly Squeezed,SOEDESCO Publishing,2016,6.99,81.6,392,75000,"['Adventure', 'Indie', 'Racing']","['Adventure', 'Racing', 'Indie']",['Single-player']
359390,Amnesia™: Memories,Idea Factory;Design Factory,Idea Factory International,2015,15.49,93.5,1928,75000,['Adventure'],"['Otome', 'Visual Novel', 'Female Protagonist']",['Single-player']
359400,Why Am I Dead At Sea,Peltast Software,Peltast Software,2015,3.99,93.8,275,35000,"['Adventure', 'Indie', 'RPG']","['Adventure', 'Indie', 'RPG']",['Single-player']
359440,Artifact Adventure,bluffman,AGM PLAYISM,2015,4.99,70.9,110,35000,"['Indie', 'RPG']","['RPG', 'Indie', 'RPGMaker']",['Single-player']
359550,Tom Clancy's Rainbow Six® Siege,Ubisoft Montreal,Ubisoft,2015,16.99,80.8,310798,7500000,['Action'],"['FPS', 'Multiplayer', 'Tactical']","['Single-player', 'Multi-player', 'Co-op']"
359560,Shutter,Cosmic Logic,Cosmic Logic,2015,1.59,77.2,171,35000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Horror']",['Single-player']
359580,Uncanny Valley,Cowardly Creations,Cowardly Creations,2015,6.99,60.9,427,150000,"['Action', 'Adventure', 'Indie']","['Adventure', 'Pixel Graphics', 'Indie']",['Single-player']
359600,Assassin’s Creed® Chronicles: Russia,Climax Studios,Ubisoft Entertainment,2016,8.59,62.4,444,75000,"['Action', 'Adventure']","['Action', 'Adventure', 'Stealth']",['Single-player']
359800,Copa Petrobras de Marcas,Reiza Studios,Reiza Studios,2015,0.0,58.2,1867,750000,"['Free to Play', 'Racing', 'Simulation', 'Sports']","['Racing', 'Free to Play', 'Simulation']",['Single-player']
359810,Hare In The Hat,RunServer,RunServer,2015,1.59,69.0,342,35000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Puzzle']",['Single-player']
359840,Shift Happens,Klonk Games,Klonk Games;Deck13;FFF Bayern,2017,10.99,90.3,248,35000,"['Action', 'Indie']","['Co-op', 'Local Co-Op', 'Online Co-Op']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op']"
359870,FINAL FANTASY X/X-2 HD Remaster,Square Enix,Square Enix,2016,19.99,89.8,7057,750000,['RPG'],"['JRPG', 'Story Rich', 'RPG']",['Single-player']
359900,The Incredible Adventures of Van Helsing III,NeocoreGames,NeocoreGames,2015,10.99,57.9,668,150000,"['Action', 'Adventure', 'Indie', 'RPG']","['RPG', 'Action', 'Adventure']","['Single-player', 'Multi-player', 'Co-op']"
359920,Highlands,Burrito Studio,Burrito Studio,2015,3.99,81.8,214,10000,"['Indie', 'RPG', 'Strategy']","['Indie', 'Strategy', 'RPG']",['Single-player']
359940,Shadows Peak,Andrii Vintsevych,Andrii Vintsevych,2017,7.19,69.2,201,10000,"['Action', 'Adventure']","['Horror', 'Adventure', 'Survival Horror']",['Single-player']
359960,Choice Chamber,Studio Bean,Studio Bean,2015,6.99,69.6,204,150000,"['Action', 'Indie', 'Massively Multiplayer']","['Action', 'Indie', 'Massively Multiplayer']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Cross-Platform Multiplayer']"
360150,How To Survive: Third Person Standalone,Eko Software,505 Games,2015,6.99,55.4,1141,150000,"['Action', 'Adventure', 'RPG']","['Survival', 'Zombies', 'Action']",['Single-player']
360170,How to Survive 2,Eko Software,505 Games,2016,10.99,70.2,8294,750000,"['Action', 'Adventure', 'RPG']","['Survival', 'Zombies', 'Multiplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op']"
360380,Tiny Bridge: Ratventure,Estelion,EQ Games,2015,1.59,66.3,867,350000,"['Adventure', 'Indie', 'Strategy']","['Indie', 'Puzzle', 'Strategy']",['Single-player']
360430,Mafia III,Hangar 13;Aspyr (Mac),2K;Aspyr (Mac),2016,34.99,49.5,27016,1500000,"['Sexual Content', 'Nudity', 'Violent', 'Gore', 'Action', 'Adventure']","['Crime', 'Open World', 'Action']",['Single-player']
360450,Kiai Resonance,Absorb Reality,Flying Interactive,2015,3.99,81.2,170,35000,"['Action', 'Indie', 'Simulation']","['Indie', 'Action', 'Simulation']","['Single-player', 'Multi-player']"
360510,Into the Stars,Fugitive Games,Iceberg Interactive,2016,14.99,43.6,463,35000,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']","['Space', 'Simulation', 'Strategy']",['Single-player']
360550,Cursed Sight,InvertMouse,InvertMouse,2015,4.79,87.8,164,10000,['Indie'],"['Indie', 'Visual Novel', 'Anime']",['Single-player']
360590,"Once Bitten, Twice Dead!",Gamestarters,Gamestarters Publisher;Gamestarter's,2015,3.99,14.2,113,35000,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","['Action', 'Adventure', 'Massively Multiplayer']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']"
360620,Spellsworn,Frogsong Studios AB,Frogsong Studios AB,2018,0.0,86.7,798,150000,"['Action', 'Free to Play', 'Indie']","['Magic', 'Multiplayer', 'Free to Play']","['Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']"
360640,12 Labours of Hercules II: The Cretan Bull,Jetdogs Studios;Zoom Out Games,Jetdogs Studios,2015,1.99,89.8,1838,350000,"['Casual', 'Strategy']","['Casual', 'Strategy', 'Time Management']",['Single-player']
360650,12 Labours of Hercules III: Girl Power,Jetdogs Studios;Zoom Out Games,Jetdogs Studios,2015,1.99,86.9,839,150000,"['Casual', 'Strategy']","['Casual', 'Strategy', 'Time Management']",['Single-player']
360730,Cards and Castles,Red Team Games,Red Team Games,2015,0.0,70.6,653,150000,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']","['Free to Play', 'Card Game', 'Strategy']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']"
360740,Downwell,Moppin,Devolver Digital,2015,1.99,96.8,4635,350000,"['Action', 'Adventure', 'Indie']","['Platformer', 'Indie', 'Action']",['Single-player']
360830,Yooka-Laylee,Playtonic Games,Team17 Digital Ltd,2017,34.99,75.5,3225,350000,"['Action', 'Adventure', 'Indie']","['3D Platformer', 'Adventure', 'Kickstarter']","['Single-player', 'Local Multi-Player', 'Local Co-op']"
360840,Lumini,Speelbaars,Rising Star Games,2015,7.99,87.1,116,10000,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Relaxing']",['Single-player']
360870,Ultimate Tic-Tac-Toe,Tigerish Games,Tigerish Games,2015,0.0,82.8,1293,350000,"['Casual', 'Free to Play']","['Free to Play', 'Casual', 'Multiplayer']","['Single-player', 'Multi-player']"
360890,The Lost Valley,"AndrewDrumov, Sanke Berdochan",AndrewDrumov,2015,3.99,36.6,317,350000,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Adventure', 'Indie', 'Walking Simulator']",['Single-player']
360940,The Mean Greens - Plastic Warfare,Virtual Basement LLC;Code Headquarters LLC,Virtual Basement LLC,2015,3.99,78.6,6413,350000,"['Action', 'Indie']","['Action', 'Multiplayer', 'Third-Person Shooter']","['Multi-player', 'Online Multi-Player']"
360970,Heaven Forest NIGHTS,Fabio Ferrara,Chubby Pixel,2017,0.79,66.5,278,150000,"['Action', 'Adventure']","['Adventure', 'Action', 'VR']","['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'VR Support']"
361040,Doom & Destiny Advanced,Heartbit Interactive,Heartbit Interactive,2016,6.99,93.9,264,10000,"['Indie', 'RPG']","['RPG', 'Indie', 'RPGMaker']","['Single-player', 'Cross-Platform Multiplayer']"
361190,Sparkle 3 Genesis,Forever Entertainment S. A.,Forever Entertainment S. A.,2015,3.99,62.7,459,350000,"['Action', 'Casual', 'Indie', 'Simulation']","['Casual', 'Simulation', 'Indie']",['Single-player']
361230,Super Daryl Deluxe,Dan & Gary Games,Dan & Gary Games,2018,15.49,87.8,188,10000,"['Action', 'Indie', 'RPG']","['Action', 'Indie', 'RPG']","['Single-player', 'Local Multi-Player', 'Co-op', 'Local Co-op']"
361280,Turmoil,Gamious,Gamious,2016,6.99,89.8,3513,350000,"['Indie', 'Simulation', 'Strategy']","['Simulation', 'Strategy', 'Management']",['Single-player']
361300,Mother Russia Bleeds,Le Cartel Studio,Devolver Digital,2016,10.99,85.9,2984,350000,"['Action', 'Indie']","['Gore', 'Violent', ""Beat 'em up""]","['Single-player', 'Local Multi-Player', 'Local Co-op']"
361360,Goosebumps: The Game,WayForward,GameMill Entertainment,2015,6.99,86.4,125,35000,"['Adventure', 'Casual']","['Casual', 'Adventure', 'Horror']",['Single-player']
361380,World War I,Dark Fox,1C Entertainment,2015,3.99,75.2,133,35000,['Strategy'],"['Strategy', 'World War I', 'RTS']",['Single-player']
361420,ASTRONEER,System Era Softworks,System Era Softworks,2019,23.79,84.4,33621,1500000,"['Adventure', 'Indie']","['Open World', 'Survival', 'Multiplayer']","['Single-player', 'Online Co-op']"
361550,Cradle,Flying Cafe for Semianimals,Flying Cafe for Semianimals,2015,9.99,71.9,1307,35000,"['Adventure', 'Indie']","['Adventure', 'Sci-fi', 'Indie']",['Single-player']
361600,Luna Sky,Vovoid Media Technologies AB,KISS ltd,2015,9.99,43.8,144,75000,"['Action', 'Adventure', 'Indie']","['Indie', 'Adventure', 'Action']",['Single-player']
361630,404Sight,Retro Yeti Games,Retro Yeti Games,2015,0.0,83.8,1410,350000,"['Action', 'Indie']","['Parkour', 'Action', 'Indie']",['Single-player']
361670,STAR WARS™ - X-Wing Alliance™,Totally Games,LucasArts;Lucasfilm;Disney Interactive,2015,7.19,78.7,230,350000,['Action'],"['Action', 'Star Wars', 'Space']","['Single-player', 'Local Multi-Player']"
361690,STAR WARS™ X-Wing vs TIE Fighter - Balance of Power Campaigns™,Totally Games,LucasArts;Lucasfilm;Disney Interactive,2015,7.19,74.0,150,350000,"['Action', 'Simulation']","['Action', 'Star Wars', 'Space']","['Single-player', 'Multi-player', 'Local Multi-Player', 'Co-op', 'Local Co-op']"
361800,Tree of Life,oddonegames,oddonegames,2017,14.99,66.8,6636,150000,"['Indie', 'Massively Multiplayer', 'RPG']","['Survival', 'Sandbox', 'Open World']","['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op']"
361830,in Space,Ed Curtis-Sivess,Ysty Games,2015,0.79,81.7,109,10000,"['Action', 'Indie']","['Action', 'Indie', 'Pixel Graphics']",['Single-player']
361850,Portal of Evil: Stolen Runes Collector's Edition,8Floor,8Floor,2015,3.99,89.5,171,150000,"['Adventure', 'Casual']","['Casual', 'Adventure', 'Hidden Object']",['Single-player']
361990,Lakeview Cabin Collection,Roope Tamminen,Roope Tamminen,2015,6.99,91.5,985,150000,['Indie'],"['Indie', 'Pixel Graphics', 'Nudity']",['Single-player']
362090,Siralim,Thylacine Studios,Thylacine Studios LLC,2015,7.19,87.3,221,35000,"['Indie', 'RPG']","['RPG', 'Indie', 'Turn-Based']",['Single-player']
362350,Boss Monster,Plain Concepts Corp,Plain Concepts Corp,2016,3.99,60.8,324,35000,"['Casual', 'Indie', 'Strategy']","['Strategy', 'Indie', 'Casual']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']"
362400,Regimental Chess,Thomas Bacon,Regimental Chess Inc.,2015,0.0,49.1,116,75000,"['Free to Play', 'Strategy']","['Free to Play', 'Strategy', 'Chess']","['Multi-player', 'Cross-Platform Multiplayer']"
362410,Adam's Venture Chronicles,Vertigo Games,SOEDESCO Publishing,2015,7.19,66.5,176,35000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Puzzle']",['Single-player']
362490,Exanima,Bare Mettle Entertainment,Bare Mettle Entertainment,2015,10.99,77.7,3610,150000,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']","['Early Access', 'RPG', 'Physics']",['Single-player']
362610,High On Racing,SilentFuture,SilentFuture,2015,3.99,45.0,258,350000,"['Indie', 'Racing']","['Racing', 'Indie', 'Arcade']",['Single-player']
362620,Software Inc.,Coredumping,Coredumping,2015,10.59,92.2,2796,150000,"['Indie', 'Simulation', 'Strategy', 'Early Access']","['Early Access', 'Management', 'Simulation']",['Single-player']
362660,Blue Rose,White Cat,White Cat,2015,12.39,66.1,124,35000,"['Adventure', 'Indie', 'Simulation']","['Adventure', 'Indie', 'Visual Novel']",['Single-player']
362680,Fran Bow,Killmonday Games AB,Killmonday Games AB,2015,10.99,96.2,5088,350000,"['Adventure', 'Indie']","['Psychological Horror', 'Story Rich', 'Point & Click']",['Single-player']
362810,Fighties,PillowPigGames,PillowPigGames,2015,3.99,83.8,259,10000,"['Action', 'Indie']","['Action', 'Indie', 'Multiplayer']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']"
362890,Black Mesa,Crowbar Collective,Crowbar Collective,2015,14.99,93.4,15112,1500000,"['Action', 'Adventure', 'Indie', 'Early Access']","['Early Access', 'FPS', 'Remake']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']"
362930,Garfield Kart,Artefacts Studios,Microids,2015,3.99,87.7,4860,350000,['Racing'],"['Cult Classic', 'Competitive', 'Racing']",['Single-player']
